Document,Name,Tag,Year,NER,Date
40_2012,Willard(Mitt) M. Romney,PERSON,2012.0,Syria,22 Oct 2012
40_2012,Willard(Mitt) M. Romney,PERSON,2012.0,U.N.,22 Oct 2012
40_2012,Willard(Mitt) M. Romney,PERSON,2012.0,Assad,22 Oct 2012
,Willard(Mitt) M. Romney,ORGANIZATION,2012.0,Arab,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Syria,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Hezbollah,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Lebanon,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Israel,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Turks,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,the years,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Middle East,22 Oct 2012
,Willard(Mitt) M. Romney,NATIONALITY,2012.0,Israel,22 Oct 2012
,Willard(Mitt) M. Romney,NATIONALITY,2012.0,Saudi,22 Oct 2012
40_2012,Barack H. Obama,PERSON,2012.0,Libya,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,Libyans,22 Oct 2012
,Barack H. Obama,NATIONALITY,2012.0,Moammar Gadhafi,22 Oct 2012
40_2012,Willard(Mitt) M. Romney,PERSON,2012.0,the future,22 Oct 2012
40_2012,Willard(Mitt) M. Romney,PERSON,2012.0,Assad,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Syria,22 Oct 2012
,Willard(Mitt) M. Romney,NATIONALITY,2012.0,a year,22 Oct 2012
40_2012,Barack H. Obama,PERSON,2012.0,Syrian,22 Oct 2012
,Barack H. Obama,NATIONALITY,2012.0,Romney,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,Egypt,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,Israel,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,Egyptian,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,Egyptians,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,the last decade,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,Iraq,22 Oct 2012
,Barack H. Obama,NATIONALITY,2012.0,Tahrir Square,22 Oct 2012
,Barack H. Obama,NATIONALITY,2012.0,Israel,22 Oct 2012
40_2012,Bob Schieffer,PERSON,2012.0,Romney,22 Oct 2012
40_2012,Willard(Mitt) M. Romney,PERSON,2012.0,Iran,22 Oct 2012
40_2012,Willard(Mitt) M. Romney,PERSON,2012.0,Admiral,22 Oct 2012
,Willard(Mitt) M. Romney,ORGANIZATION,2012.0,Ahmadinejad,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Iraq,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,trillion dollar,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,9/11,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Israel,22 Oct 2012
40_2012,Barack H. Obama,PERSON,2012.0,Romney,22 Oct 2012
40_2012,Barack H. Obama,PERSON,2012.0,steward,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,Romney,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,Iraq,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,Africa,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,Iranian,22 Oct 2012
,Barack H. Obama,NATIONALITY,2012.0,Israel,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,9 million,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Latin,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,China,22 Oct 2012
,Willard(Mitt) M. Romney,NATIONALITY,2012.0,North,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,50,22 Oct 2012
,Willard(Mitt) M. Romney,NATIONALITY,2012.0,eighth,22 Oct 2012
,Willard(Mitt) M. Romney,NATIONALITY,2012.0,50,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,four-year,22 Oct 2012
,ROMNEHY,LOCATION,2012.0,Medicaid,22 Oct 2012
,ROMNEHY,LOCATION,2012.0,Arizona,22 Oct 2012
,Barack H. Obama,ORGANIZATION,2012.0,$ 5 trillion,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,10,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,China,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,Russia,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,France,22 Oct 2012
,Willard(Mitt) M. Romney,ORGANIZATION,2012.0,Navy,22 Oct 2012
,Willard(Mitt) M. Romney,ORGANIZATION,2012.0,1917,22 Oct 2012
,Willard(Mitt) M. Romney,ORGANIZATION,2012.0,200s,22 Oct 2012
,Barack H. Obama,ORGANIZATION,2012.0,Romney,22 Oct 2012
,Barack H. Obama,ORGANIZATION,2012.0,Secretary of the Navy,22 Oct 2012
,Bob Schieffer,LOCATION,2012.0,Soviet,22 Oct 2012
,Bob Schieffer,LOCATION,2012.0,Israel,22 Oct 2012
,Bob Schieffer,LOCATION,2012.0,attack,22 Oct 2012
,Bob Schieffer,LOCATION,2012.0,Japan,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,Israel,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,Israel,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,this week,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,week,22 Oct 2012
,Barack H. Obama,ORGANIZATION,2012.0,Iran,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,20 years ago,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,Iran,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,Israel,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,terrorism,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,united world,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Israel,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Iran,22 Oct 2012
40_2012,Willard(Mitt) M. Romney,PERSON,2012.0,E.U.,22 Oct 2012
,Willard(Mitt) M. Romney,ORGANIZATION,2012.0,Israel,22 Oct 2012
,Willard(Mitt) M. Romney,ORGANIZATION,2012.0,Iranian,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Iran,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,five years ago,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,apartheid,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,South Africa,22 Oct 2012
,Bob Schieffer,LOCATION,2012.0,Iran,22 Oct 2012
,Barack H. Obama,ORGANIZATION,2012.0,Iran,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,U.N.,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,Russia,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,China,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,Iran,22 Oct 2012
,Barack H. Obama,NATIONALITY,2012.0,the day,22 Oct 2012
40_2012,Willard(Mitt) M. Romney,PERSON,2012.0,first year,22 Oct 2012
40_2012,Willard(Mitt) M. Romney,PERSON,2012.0,Chavez,22 Oct 2012
40_2012,Willard(Mitt) M. Romney,PERSON,2012.0,Kim Jong-il,22 Oct 2012
40_2012,Willard(Mitt) M. Romney,PERSON,2012.0,Iranian,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Ahmadinejad,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Middle East,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Tehran,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,daylight,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,"10,000",22 Oct 2012
,Willard(Mitt) M. Romney,NATIONALITY,2012.0,Iran,22 Oct 2012
,Willard(Mitt) M. Romney,NATIONALITY,2012.0,Israel,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,Iranian,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,Iran,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,years,22 Oct 2012
,Barack H. Obama,NATIONALITY,2012.0,Chinese,22 Oct 2012
,Barack H. Obama,NATIONALITY,2012.0,Iranian,22 Oct 2012
,Barack H. Obama,NATIONALITY,2012.0,judge,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,four years,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Middle East,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Egypt,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Saudi Arabia,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Turkey,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Iraq,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Israel,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Arabic TV,22 Oct 2012
,Barack H. Obama,ORGANIZATION,2012.0,ph,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,Yad Beshef,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,ph,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,Storok,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,Israel,22 Oct 2012
,Bob Schieffer,LOCATION,2012.0,prime minister,22 Oct 2012
,Bob Schieffer,LOCATION,2012.0,Israel,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Bob,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,prime minister,22 Oct 2012
40_2012,Willard(Mitt) M. Romney,PERSON,2012.0,"30,000",22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,violence,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Assad,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,every year,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,North Korea,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Democrat,22 Oct 2012
40_2012,Barack H. Obama,PERSON,2012.0,"20,000",22 Oct 2012
40_2012,Barack H. Obama,PERSON,2012.0,Gadhafi,22 Oct 2012
40_2012,Barack H. Obama,PERSON,2012.0,2008,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,Middle East,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,Afghanistan,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,a few years ago,22 Oct 2012
40_2012,Barack H. Obama,PERSON,2012.0,Pakistan,22 Oct 2012
40_2012,Barack H. Obama,PERSON,2012.0,9/11,22 Oct 2012
40_2012,Barack H. Obama,PERSON,2012.0,the next decade,22 Oct 2012
40_2012,Barack H. Obama,PERSON,2012.0,bin Laden,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,Pakistan,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,Peyton,22 Oct 2012
,Bob Schieffer,LOCATION,2012.0,Afghanistan,22 Oct 2012
,Bob Schieffer,NATIONALITY,2012.0,Afghanistan,22 Oct 2012
,Willard(Mitt) M. Romney,ORGANIZATION,2012.0,near future,22 Oct 2012
,Willard(Mitt) M. Romney,ORGANIZATION,2012.0,Haqqani Network,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,the end of 2014,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Pakistan,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,100,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Taliban,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Afghanistan,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Pakistan,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,Iraq,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,Al Qaida,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,Afghanistan,22 Oct 2012
,Barack H. Obama,NATIONALITY,2012.0,"3,000",22 Oct 2012
,Barack H. Obama,NATIONALITY,2012.0,Pakistan,22 Oct 2012
,Barack H. Obama,NATIONALITY,2012.0,Afghans,22 Oct 2012
40_2012,Bob Schieffer,PERSON,2012.0,General,22 Oct 2012
40_2012,Bob Schieffer,PERSON,2012.0,doctor,22 Oct 2012
40_2012,Bob Schieffer,PERSON,2012.0,Obama,22 Oct 2012
,Bob Schieffer,LOCATION,2012.0,Romney,22 Oct 2012
,Bob Schieffer,LOCATION,2012.0,commander,22 Oct 2012
,Bob Schieffer,LOCATION,2012.0,Pakistan,22 Oct 2012
,Bob Schieffer,LOCATION,2012.0,bin Laden,22 Oct 2012
,Willard(Mitt) M. Romney,ORGANIZATION,2012.0,100,22 Oct 2012
,Willard(Mitt) M. Romney,ORGANIZATION,2012.0,Taliban,22 Oct 2012
,Willard(Mitt) M. Romney,ORGANIZATION,2012.0,Haqqani Network,22 Oct 2012
40_2012,Willard(Mitt) M. Romney,PERSON,2012.0,Pakistan,22 Oct 2012
,Willard(Mitt) M. Romney,ORGANIZATION,2012.0,Pashtun,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,right now,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Pakistan,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Osama bin Laden,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Afghanistan,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Taliban,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Afghan,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,the last four years,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Middle East,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,bin Laden,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,Somalia,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,Yemen,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,Tunisians,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,Al Qaeda,22 Oct 2012
,Bob Schieffer,LOCATION,2012.0,future,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,China,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,Chinese,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,protectionist,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,China,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,recently,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,Midwest,22 Oct 2012
,Barack H. Obama,NATIONALITY,2012.0,China,22 Oct 2012
,Barack H. Obama,NATIONALITY,2012.0,Romney,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Iran,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,China,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,every year,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Secretary of Defense,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,year,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,year,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,China,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,U.S.,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,Romney,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,China,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,"800,000",22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,U.S.,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,Iraq,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,the future,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,Pacific,22 Oct 2012
,Barack H. Obama,NATIONALITY,2012.0,free market,22 Oct 2012
,Barack H. Obama,NATIONALITY,2012.0,1993,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Detroit,22 Oct 2012
,Willard(Mitt) M. Romney,NATIONALITY,2012.0,Detroit,22 Oct 2012
40_2012,Willard(Mitt) M. Romney,PERSON,2012.0,Tesla,22 Oct 2012
40_2012,Willard(Mitt) M. Romney,PERSON,2012.0,battery,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,Romney,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,right now,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,China,22 Oct 2012
,Barack H. Obama,NATIONALITY,2012.0,currently,22 Oct 2012
,Barack H. Obama,NATIONALITY,2012.0,a decade,22 Oct 2012
40_2012,Willard(Mitt) M. Romney,PERSON,2012.0,Philadelphia,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,9 million,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Wisconsin,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,the last four years,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,once,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Appleton,22 Oct 2012
,Barack H. Obama,ORGANIZATION,2012.0,Romney,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,Romney,22 Oct 2012
,Barack H. Obama,LOCATION,2012.0,day,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,the future,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,$ 20 trillion,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,12 million,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Democrat,22 Oct 2012
,Willard(Mitt) M. Romney,LOCATION,2012.0,Washington,22 Oct 2012
36_2008,Bob Schieffer,PERSON,2008.0,Commission on Presidential Debates,15 Oct 2008
36_2008,Bob Schieffer,PERSON,2008.0,Barack Obama,15 Oct 2008
,Bob Schieffer,ORGANIZATION,2008.0,2008,15 Oct 2008
,Bob Schieffer,ORGANIZATION,2008.0,Bob Schieffer,15 Oct 2008
36_2008,Bob Schieffer,PERSON,2008.0,Commission on Presidential Debates,15 Oct 2008
36_2008,Bob Schieffer,PERSON,2008.0,Barack Obama,15 Oct 2008
,Bob Schieffer,ORGANIZATION,2008.0,2008,15 Oct 2008
,Bob Schieffer,ORGANIZATION,2008.0,Bob Schieffer,15 Oct 2008
36_2008,John S. McCain,PERSON,2008.0,Hofstra,15 Oct 2008
,John S. McCain,ORGANIZATION,2008.0,Fannie,15 Oct 2008
,John S. McCain,LOCATION,2008.0,right now,15 Oct 2008
36_2008,Barack H. Obama,PERSON,2008.0,McCain,15 Oct 2008
,Barack H. Obama,ORGANIZATION,2008.0,"$ 200,000",15 Oct 2008
,Barack H. Obama,LOCATION,2008.0,Hofstra University,15 Oct 2008
36_2008,John S. McCain,PERSON,2008.0,plumber,15 Oct 2008
36_2008,John S. McCain,PERSON,2008.0,Joe Wurzelbacher,15 Oct 2008
36_2008,John S. McCain,PERSON,2008.0,12 hours a day,15 Oct 2008
36_2008,John S. McCain,PERSON,2008.0,Obama,15 Oct 2008
,John S. McCain,LOCATION,2008.0,16 million,15 Oct 2008
,John S. McCain,LOCATION,2008.0,Obama,15 Oct 2008
,John S. McCain,NATIONALITY,2008.0,Joe,15 Oct 2008
,John S. McCain,NATIONALITY,2008.0,plumber,15 Oct 2008
,Barack H. Obama,LOCATION,2008.0,$ 200 billion,15 Oct 2008
,Barack H. Obama,RELIGION,2008.0,95 percent,15 Oct 2008
36_2008,John S. McCain,PERSON,2008.0,Obama,15 Oct 2008
36_2008,John S. McCain,PERSON,2008.0,plumber,15 Oct 2008
,John S. McCain,LOCATION,2008.0,right now,15 Oct 2008
,Barack H. Obama,ORGANIZATION,2008.0,"$ 250,000",15 Oct 2008
,John S. McCain,LOCATION,2008.0,second,15 Oct 2008
,John S. McCain,LOCATION,2008.0,35 percent,15 Oct 2008
,John S. McCain,LOCATION,2008.0,11 percent,15 Oct 2008
,Bob Schieffer,ORGANIZATION,2008.0,nonpartisan,15 Oct 2008
,Barack H. Obama,ORGANIZATION,2008.0,a year,15 Oct 2008
,Barack H. Obama,ORGANIZATION,2008.0,diseases,15 Oct 2008
,Barack H. Obama,LOCATION,2008.0,McCain,15 Oct 2008
,Barack H. Obama,LOCATION,2008.0,the future,15 Oct 2008
,Barack H. Obama,LOCATION,2008.0,China,15 Oct 2008
,John S. McCain,LOCATION,2008.0,independent,15 Oct 2008
,John S. McCain,LOCATION,2008.0,half-a-trillion dollars,15 Oct 2008
,John S. McCain,RELIGION,2008.0,Obama,15 Oct 2008
,John S. McCain,ORGANIZATION,2008.0,manufacturer,15 Oct 2008
,John S. McCain,LOCATION,2008.0,Obama,15 Oct 2008
,John S. McCain,ORGANIZATION,2008.0,Mayor,15 Oct 2008
,John S. McCain,LOCATION,2008.0,Bloomberg,15 Oct 2008
,John S. McCain,LOCATION,2008.0,New York City,15 Oct 2008
,John S. McCain,LOCATION,2008.0,mayor,15 Oct 2008
36_2008,John S. McCain,PERSON,2008.0,$ 24 billion,15 Oct 2008
,John S. McCain,ORGANIZATION,2008.0,Obama,15 Oct 2008
,John S. McCain,ORGANIZATION,2008.0,National Taxpayers Union,15 Oct 2008
36_2008,Barack H. Obama,PERSON,2008.0,McCain,15 Oct 2008
,Barack H. Obama,NATIONALITY,2008.0,George Bush,15 Oct 2008
,Barack H. Obama,NATIONALITY,2008.0,years,15 Oct 2008
,John S. McCain,ORGANIZATION,2008.0,Bush,15 Oct 2008
,John S. McCain,ORGANIZATION,2008.0,Iraq,15 Oct 2008
,John S. McCain,LOCATION,2008.0,9/11,15 Oct 2008
36_2008,John S. McCain,PERSON,2008.0,Barry Goldwater,15 Oct 2008
36_2008,John S. McCain,PERSON,2008.0,Congressman,15 Oct 2008
36_2008,John S. McCain,PERSON,2008.0,Clinton,15 Oct 2008
,John S. McCain,LOCATION,2008.0,Jack Kennedy,15 Oct 2008
,John S. McCain,NATIONALITY,2008.0,Obama,15 Oct 2008
,John S. McCain,NATIONALITY,2008.0,John Lewis,15 Oct 2008
,John S. McCain,NATIONALITY,2008.0,Sarah Palin,15 Oct 2008
,John S. McCain,NATIONALITY,2008.0,John McCain,15 Oct 2008
36_2008,Barack H. Obama,PERSON,2008.0,100 percent,15 Oct 2008
,Barack H. Obama,NATIONALITY,2008.0,Bob,15 Oct 2008
,Barack H. Obama,LOCATION,2008.0,the last several years,15 Oct 2008
,Barack H. Obama,NATIONALITY,2008.0,the next three weeks,15 Oct 2008
,John S. McCain,ORGANIZATION,2008.0,Arizona Cardinals,15 Oct 2008
36_2008,John S. McCain,PERSON,2008.0,attack,15 Oct 2008
,John S. McCain,LOCATION,2008.0,plumber,15 Oct 2008
,John S. McCain,NATIONALITY,2008.0,Obama,15 Oct 2008
36_2008,Barack H. Obama,PERSON,2008.0,Congressman,15 Oct 2008
,Barack H. Obama,NATIONALITY,2008.0,Lewis,15 Oct 2008
36_2008,Barack H. Obama,PERSON,2008.0,Congressman,15 Oct 2008
,Barack H. Obama,NATIONALITY,2008.0,Lewis,15 Oct 2008
36_2008,John S. McCain,PERSON,2008.0,"20,000",15 Oct 2008
,John S. McCain,LOCATION,2008.0,II,15 Oct 2008
,John S. McCain,LOCATION,2008.0,Vietnam,15 Oct 2008
,John S. McCain,LOCATION,2008.0,Korea,15 Oct 2008
,Barack H. Obama,LOCATION,2008.0,last eight years,15 Oct 2008
,John S. McCain,ORGANIZATION,2008.0,Obama,15 Oct 2008
36_2008,Barack H. Obama,PERSON,2008.0,McCain,15 Oct 2008
36_2008,Barack H. Obama,PERSON,2008.0,three weeks,15 Oct 2008
36_2008,Barack H. Obama,PERSON,2008.0,Ronald Reagan,15 Oct 2008
36_2008,Barack H. Obama,PERSON,2008.0,White House,15 Oct 2008
36_2008,Barack H. Obama,PERSON,2008.0,Chairman,15 Oct 2008
36_2008,Barack H. Obama,PERSON,2008.0,Paul Volcker,15 Oct 2008
36_2008,Barack H. Obama,PERSON,2008.0,Joe Biden,15 Oct 2008
36_2008,Barack H. Obama,PERSON,2008.0,General,15 Oct 2008
,Barack H. Obama,ORGANIZATION,2008.0,Annenberg,15 Oct 2008
,Barack H. Obama,ORGANIZATION,2008.0,ACORN,15 Oct 2008
,Barack H. Obama,ORGANIZATION,2008.0,Warren Buffett,15 Oct 2008
,Barack H. Obama,ORGANIZATION,2008.0,commander,15 Oct 2008
,Barack H. Obama,LOCATION,2008.0,professor,15 Oct 2008
,Barack H. Obama,LOCATION,2008.0,U.S. Justice Department,15 Oct 2008
36_2008,John S. McCain,PERSON,2008.0,Woods Foundation,15 Oct 2008
36_2008,John S. McCain,PERSON,2008.0,ACORN,15 Oct 2008
,John S. McCain,ORGANIZATION,2008.0,"$ 230,000",15 Oct 2008
,John S. McCain,ORGANIZATION,2008.0,Obama,15 Oct 2008
,John S. McCain,LOCATION,2008.0,future,15 Oct 2008
,John S. McCain,NATIONALITY,2008.0,ACORN,15 Oct 2008
36_2008,Barack H. Obama,PERSON,2008.0,Violence,15 Oct 2008
,Barack H. Obama,LOCATION,2008.0,Republicans,15 Oct 2008
,Barack H. Obama,LOCATION,2008.0,right now,15 Oct 2008
,Barack H. Obama,NATIONALITY,2008.0,eight years,15 Oct 2008
,Barack H. Obama,NATIONALITY,2008.0,30 years,15 Oct 2008
,John S. McCain,ORGANIZATION,2008.0,$ 40 billion,15 Oct 2008
,John S. McCain,LOCATION,2008.0,model,15 Oct 2008
,John S. McCain,NATIONALITY,2008.0,years,15 Oct 2008
36_2008,Barack H. Obama,PERSON,2008.0,Republican Party,15 Oct 2008
,Barack H. Obama,ORGANIZATION,2008.0,politician,15 Oct 2008
36_2008,John S. McCain,PERSON,2008.0,Iraq,15 Oct 2008
,John S. McCain,LOCATION,2008.0,Saddam Hussein,15 Oct 2008
,John S. McCain,LOCATION,2008.0,Middle Eastern,15 Oct 2008
,John S. McCain,LOCATION,2008.0,Iraq,15 Oct 2008
,John S. McCain,NATIONALITY,2008.0,$ 860 billion,15 Oct 2008
,John S. McCain,ORGANIZATION,2008.0,Obama,15 Oct 2008
,John S. McCain,LOCATION,2008.0,Canadians,15 Oct 2008
,John S. McCain,LOCATION,2008.0,Obama,15 Oct 2008
,John S. McCain,NATIONALITY,2008.0,Middle Eastern,15 Oct 2008
,John S. McCain,NATIONALITY,2008.0,Venezuelan,15 Oct 2008
,John S. McCain,NATIONALITY,2008.0,North,15 Oct 2008
,Barack H. Obama,ORGANIZATION,2008.0,25 percent,15 Oct 2008
,Barack H. Obama,LOCATION,2008.0,Middle East,15 Oct 2008
,Barack H. Obama,LOCATION,2008.0,$ 700 billion,15 Oct 2008
,Barack H. Obama,LOCATION,2008.0,China,15 Oct 2008
,Barack H. Obama,LOCATION,2008.0,Japan,15 Oct 2008
,Barack H. Obama,LOCATION,2008.0,South Korea,15 Oct 2008
36_2008,Barack H. Obama,PERSON,2008.0,free trade,15 Oct 2008
,Barack H. Obama,ORGANIZATION,2008.0,McCain,15 Oct 2008
,Barack H. Obama,LOCATION,2008.0,NAFTA,15 Oct 2008
,Barack H. Obama,LOCATION,2008.0,China,15 Oct 2008
,Barack H. Obama,LOCATION,2008.0,South Korean,15 Oct 2008
,Barack H. Obama,LOCATION,2008.0,"5,000",15 Oct 2008
,Barack H. Obama,NATIONALITY,2008.0,right now,15 Oct 2008
